,source,target,weight,source_word,target_word,source_community,target_community
806,255,255,4,à,à,1,1
807,195,195,2,La,La,1,1
808,195,56,4,La,way,1,0
809,195,260,4,La,ya,1,6
810,195,177,4,La,❤,1,8
811,56,260,2,way,ya,0,6
812,56,177,2,way,❤,0,8
813,260,177,2,ya,❤,6,8
814,218,102,2,already,run,2,2
815,218,261,2,already,vote,2,0
816,218,47,2,already,’m,2,0
817,102,261,4,run,vote,2,0
818,102,47,3,run,’m,2,0
819,261,47,2,vote,’m,0,0
820,162,135,3,está,las,1,1
821,162,138,3,está,nada,1,1
822,162,213,3,está,ni,1,1
823,162,87,3,está,se,1,1
824,135,213,2,las,ni,1,1
825,135,87,2,las,se,1,1
826,135,159,4,las,todo,1,1
827,135,157,10,las,y,1,1
828,138,213,2,nada,ni,1,1
829,138,87,2,nada,se,1,1
830,138,159,3,nada,todo,1,1
831,138,157,16,nada,y,1,1
832,213,87,2,ni,se,1,1
833,213,159,3,ni,todo,1,1
834,213,157,5,ni,y,1,1
835,87,159,5,se,todo,1,1
836,87,157,13,se,y,1,1
837,157,157,24,y,y,1,1
838,46,66,13,de,los,1,1
839,46,87,3,de,se,1,1
840,46,157,34,de,y,1,1
841,66,87,2,los,se,1,1
842,66,157,13,los,y,1,1
843,62,254,2,Musk,ce,1,1
844,62,16,2,Musk,fait,1,1
845,62,257,2,Musk,je,1,1
846,62,258,2,Musk,ne,1,1
847,62,262,2,Musk,science,1,4
848,62,263,2,Musk,si,1,1
849,254,16,3,ce,fait,1,1
850,254,13,6,ce,pas,1,1
851,254,153,5,ce,qui,1,1
852,254,262,2,ce,science,1,4
853,254,263,2,ce,si,1,1
854,16,257,2,fait,je,1,1
855,16,258,2,fait,ne,1,1
856,16,153,3,fait,qui,1,1
857,16,262,2,fait,science,1,4
858,16,263,2,fait,si,1,1
859,257,13,6,je,pas,1,1
860,257,153,4,je,qui,1,1
861,257,262,2,je,science,1,4
862,257,263,2,je,si,1,1
863,258,13,12,ne,pas,1,1
864,258,153,4,ne,qui,1,1
865,258,262,2,ne,science,1,4
866,258,263,5,ne,si,1,1
867,13,13,3,pas,pas,1,1
868,13,262,6,pas,science,1,4
869,13,263,7,pas,si,1,1
870,153,262,2,qui,science,1,4
871,153,263,2,qui,si,1,1
872,262,263,2,science,si,4,1
873,64,264,2,actually,😔,0,1
874,100,264,2,happen,😔,0,1
875,266,63,2,m,only,2,4
876,266,114,2,m,understand,2,0
877,63,114,2,only,understand,4,0
878,40,197,5,one,talk,0,0
879,89,44,2,Dios,con,1,1
880,89,46,6,Dios,de,1,1
881,89,269,6,Dios,mi,1,1
882,89,270,3,Dios,te,1,1
883,89,157,11,Dios,y,1,1
884,44,269,6,con,mi,1,1
885,44,270,5,con,te,1,1
886,46,269,8,de,mi,1,1
887,46,270,6,de,te,1,1
888,269,269,6,mi,mi,1,1
889,269,270,6,mi,te,1,1
890,269,157,21,mi,y,1,1
891,270,157,8,te,y,1,1
892,271,47,7,scared,’m,2,0
893,64,124,2,actually,away,0,2
894,64,3,2,actually,car,0,2
895,64,51,2,actually,gas,0,2
896,64,1,2,actually,government,0,2
897,64,116,2,actually,take,0,0
898,64,272,3,actually,wait,0,4
899,124,3,2,away,car,2,2
900,124,51,2,away,gas,2,2
901,124,1,2,away,government,2,2
902,124,116,3,away,take,2,0
903,124,272,2,away,wait,2,4
904,3,116,4,car,take,2,0
905,3,272,2,car,wait,2,4
906,51,1,3,gas,government,2,2
907,51,116,2,gas,take,2,0
908,51,272,2,gas,wait,2,4
909,1,116,6,government,take,2,0
910,1,272,2,government,wait,2,4
911,116,272,2,take,wait,0,4
912,273,20,2,before,end,0,0
913,273,100,10,before,happen,0,0
914,273,252,3,before,literally,0,0
915,20,100,2,end,happen,0,0
916,20,252,2,end,literally,0,0
917,100,252,5,happen,literally,0,0
918,3,274,2,car,power,2,2
919,3,122,2,car,💀,2,2
920,51,51,4,gas,gas,2,2
921,51,274,4,gas,power,2,2
922,51,122,4,gas,💀,2,2
923,274,122,2,power,💀,2,2
924,64,279,2,actually,anymore,0,0
925,64,278,2,actually,cold,0,0
926,64,123,2,actually,especially,0,0
927,64,276,3,actually,live,0,0
928,64,185,2,actually,sad,0,0
929,64,277,2,actually,that,0,0
930,64,275,3,actually,very,0,0
931,64,247,2,actually,☹,0,0
932,279,278,2,anymore,cold,0,0
933,279,123,2,anymore,especially,0,0
934,279,276,6,anymore,live,0,0
935,279,185,2,anymore,sad,0,0
936,279,277,3,anymore,that,0,0
937,279,275,2,anymore,very,0,0
938,279,247,2,anymore,☹,0,0
939,278,123,2,cold,especially,0,0
940,278,276,5,cold,live,0,0
941,278,185,2,cold,sad,0,0
942,278,277,2,cold,that,0,0
943,278,275,2,cold,very,0,0
944,278,247,2,cold,☹,0,0
945,123,276,3,especially,live,0,0
946,123,185,2,especially,sad,0,0
947,123,277,2,especially,that,0,0
948,123,275,2,especially,very,0,0
949,123,247,2,especially,☹,0,0
950,276,185,2,live,sad,0,0
951,276,277,6,live,that,0,0
952,276,275,2,live,very,0,0
953,276,247,2,live,☹,0,0
954,185,277,2,sad,that,0,0
955,185,275,2,sad,very,0,0
956,185,247,3,sad,☹,0,0
957,277,275,2,that,very,0,0
958,277,247,2,that,☹,0,0
959,275,247,2,very,☹,0,0
960,3,56,2,car,way,2,0
961,116,56,2,take,way,0,0
962,280,3,6,always,car,3,2
963,280,281,4,always,future,3,2
964,280,51,4,always,gas,3,2
965,280,222,2,always,guy,3,2
966,280,242,2,always,heart,3,2
967,280,240,2,always,keep,3,2
968,280,282,2,always,kid,3,2
969,280,31,2,always,matter,3,2
970,3,281,6,car,future,2,2
971,3,242,6,car,heart,2,2
972,3,240,6,car,keep,2,2
973,3,282,6,car,kid,2,2
974,281,51,4,future,gas,2,2
975,281,222,2,future,guy,2,2
976,281,242,2,future,heart,2,2
977,281,240,2,future,keep,2,2
978,281,282,6,future,kid,2,2
979,281,31,2,future,matter,2,2
980,51,222,4,gas,guy,2,2
981,51,242,4,gas,heart,2,2
982,51,240,4,gas,keep,2,2
983,51,282,4,gas,kid,2,2
984,222,242,2,guy,heart,2,2
985,222,240,2,guy,keep,2,2
986,222,282,2,guy,kid,2,2
987,222,31,2,guy,matter,2,2
988,242,240,2,heart,keep,2,2
989,242,282,2,heart,kid,2,2
990,242,31,2,heart,matter,2,2
991,240,282,2,keep,kid,2,2
992,240,31,2,keep,matter,2,2
993,282,31,2,kid,matter,2,2
994,103,39,2,allow,bit,2,2
995,103,284,2,allow,new,2,2
996,103,251,2,allow,produce,2,2
997,103,286,3,allow,state,2,2
998,103,283,2,allow,still,2,2
999,103,12,2,allow,too,2,2
1000,103,285,2,allow,win,2,2
1001,39,3,4,bit,car,2,2
1002,39,284,2,bit,new,2,2
1003,39,251,2,bit,produce,2,2
1004,39,286,2,bit,state,2,2
1005,39,283,2,bit,still,2,2
1006,39,12,4,bit,too,2,2
1007,39,285,2,bit,win,2,2
1008,3,284,4,car,new,2,2
1009,3,286,4,car,state,2,2
1010,3,283,4,car,still,2,2
1011,3,12,5,car,too,2,2
1012,3,285,4,car,win,2,2
1013,284,251,2,new,produce,2,2
1014,284,286,2,new,state,2,2
1015,284,283,3,new,still,2,2
1016,284,12,2,new,too,2,2
1017,284,285,2,new,win,2,2
1018,251,286,2,produce,state,2,2
1019,251,283,4,produce,still,2,2
1020,251,12,2,produce,too,2,2
1021,251,285,3,produce,win,2,2
1022,286,283,2,state,still,2,2
1023,286,12,2,state,too,2,2
1024,286,285,2,state,win,2,2
1025,283,12,2,still,too,2,2
1026,283,285,2,still,win,2,2
1027,12,285,2,too,win,2,2
1028,287,85,2,happy,less,0,4
1029,287,288,2,happy,sleep,0,5
1030,85,288,2,less,sleep,4,5
1031,290,289,3,back,big,0,0
1032,290,77,10,back,come,0,0
1033,290,18,5,back,far,0,0
1034,290,281,3,back,future,0,2
1035,290,107,3,back,idea,0,3
1036,290,57,4,back,look,0,3
1037,289,77,2,big,come,0,0
1038,289,18,12,big,far,0,0
1039,289,281,3,big,future,0,2
1040,289,107,2,big,idea,0,3
1041,289,57,3,big,look,0,3
1042,77,18,4,come,far,0,0
1043,77,281,3,come,future,0,2
1044,77,107,2,come,idea,0,3
1045,77,57,2,come,look,0,3
1046,18,18,2,far,far,0,0
1047,18,281,4,far,future,0,2
1048,18,107,4,far,idea,0,3
1049,18,57,4,far,look,0,3
1050,281,107,2,future,idea,2,3
1051,281,57,2,future,look,2,3
1052,107,57,4,idea,look,3,3
1053,17,232,2,bro,comment,2,1
1054,17,46,2,bro,de,2,1
1055,17,257,4,bro,je,2,1
1056,17,228,2,bro,mais,2,1
1057,17,255,2,bro,à,2,1
1058,17,291,2,bro,ça,2,1
1059,232,46,2,comment,de,1,1
1060,232,257,4,comment,je,1,1
1061,232,228,2,comment,mais,1,1
1062,232,255,2,comment,à,1,1
1063,232,291,2,comment,ça,1,1
1064,46,257,5,de,je,1,1
1065,46,228,2,de,mais,1,1
1066,46,291,3,de,ça,1,1
1067,257,257,5,je,je,1,1
1068,257,228,5,je,mais,1,1
1069,257,291,5,je,ça,1,1
1070,228,255,2,mais,à,1,1
1071,228,291,4,mais,ça,1,1
1072,255,291,4,à,ça,1,1
1073,33,292,12,bad,know,0,5
1074,33,197,2,bad,talk,0,0
1075,292,197,3,know,talk,5,0
1076,293,70,2,ago,die,0,0
1077,293,61,2,ago,earth,0,0
1078,293,139,4,ago,long,0,3
1079,293,10,5,ago,start,0,0
1080,293,47,2,ago,’m,0,0
1081,70,61,8,die,earth,0,0
1082,70,139,2,die,long,0,3
1083,70,10,4,die,start,0,0
1084,70,47,3,die,’m,0,0
1085,61,139,4,earth,long,0,3
1086,61,10,4,earth,start,0,0
1087,61,47,3,earth,’m,0,0
1088,139,47,2,long,’m,3,0
1089,10,47,5,start,’m,0,0
1090,21,61,2,capitalism,earth,4,0
1091,21,294,2,capitalism,movie,4,0
1092,61,294,2,earth,movie,0,0
1093,118,26,2,true,unfortunately,0,0
1094,252,295,3,literally,project,0,3
1095,45,80,7,la,un,1,1
1096,79,296,12,Elon,👹,1,1
1097,62,296,12,Musk,👹,1,1
1098,296,296,30,👹,👹,1,1
1099,229,254,5,c'est,ce,1,1
1100,229,155,5,c'est,et,1,1
1101,229,258,5,c'est,ne,1,1
1102,229,13,5,c'est,pas,1,1
1103,229,153,5,c'est,qui,1,1
1104,229,133,5,c'est,va,1,1
1105,254,155,3,ce,et,1,1
1106,254,228,2,ce,mais,1,1
1107,254,133,3,ce,va,1,1
1108,155,228,2,et,mais,1,1
1109,155,133,2,et,va,1,1
1110,228,258,4,mais,ne,1,1
1111,228,13,5,mais,pas,1,1
1112,228,153,2,mais,qui,1,1
1113,228,133,3,mais,va,1,1
1114,258,133,2,ne,va,1,1
1115,13,133,2,pas,va,1,1
1116,153,133,2,qui,va,1,1
1117,76,60,2,day,play,0,3
1118,76,117,2,day,world,0,0
1119,60,117,2,play,world,3,0
1120,218,12,2,already,too,2,2
1121,229,190,2,c'est,cool,1,3
1122,67,257,4,en,je,1,1
1123,67,14,2,en,solution,1,1
1124,67,255,2,en,à,1,1
1125,67,264,2,en,😔,1,1
1126,257,14,4,je,solution,1,1
1127,257,264,6,je,😔,1,1
1128,14,264,2,solution,😔,1,1
1129,255,264,2,à,😔,1,1
1130,79,15,2,Elon,il,1,1
1131,79,262,2,Elon,science,1,4
1132,79,255,4,Elon,à,1,1
1133,46,15,2,de,il,1,1
1134,46,262,2,de,science,1,4
1135,15,45,10,il,la,1,1
1136,15,262,2,il,science,1,4
1137,15,255,4,il,à,1,1
1138,45,45,9,la,la,1,1
1139,45,13,6,la,pas,1,1
1140,45,262,6,la,science,1,4
1141,45,255,14,la,à,1,1
1142,13,255,4,pas,à,1,1
1143,262,255,4,science,à,4,1
1144,16,16,2,fait,fait,1,1
1145,16,156,5,fait,pour,1,1
1146,218,297,2,already,info,2,7
1147,218,298,2,already,kind,2,3
1148,218,292,2,already,know,2,5
1149,218,209,2,already,rich,2,0
1150,218,234,3,already,😁,2,1
1151,297,298,2,info,kind,7,3
1152,297,292,2,info,know,7,5
1153,297,209,2,info,rich,7,0
1154,297,234,2,info,😁,7,1
1155,298,292,2,kind,know,3,5
1156,298,209,2,kind,rich,3,0
1157,298,234,2,kind,😁,3,1
1158,292,209,2,know,rich,5,0
1159,292,234,2,know,😁,5,1
1160,209,234,2,rich,😁,0,1
1161,155,87,2,et,se,1,1
1162,155,263,2,et,si,1,1
1163,155,230,2,et,une,1,1
1164,258,87,5,ne,se,1,1
1165,258,230,2,ne,une,1,1
1166,13,87,5,pas,se,1,1
1167,87,263,3,se,si,1,1
1168,87,230,2,se,une,1,1
1169,263,230,2,si,une,1,1
1170,4,238,2,never,predict,0,0
1171,4,22,2,never,yet,0,0
1172,238,22,2,predict,yet,0,0
1173,298,299,2,kind,smart,3,4
1174,61,300,2,earth,house,0,3
1175,61,196,2,earth,listen,0,0
1176,61,197,2,earth,talk,0,0
1177,300,196,2,house,listen,3,0
1178,300,197,4,house,talk,3,0
1179,301,182,2,hope,last,0,0
1180,302,111,2,build,eventually,3,0
1181,302,220,2,build,here,3,0
1182,302,48,2,build,learn,3,0
1183,302,31,2,build,matter,3,2
1184,302,78,2,build,stay,3,0
1185,302,115,4,build,want,3,3
1186,111,220,2,eventually,here,0,0
1187,111,48,2,eventually,learn,0,0
1188,111,31,4,eventually,matter,0,2
1189,111,78,2,eventually,stay,0,0
1190,111,115,2,eventually,want,0,3
1191,220,48,2,here,learn,0,0
1192,220,31,2,here,matter,0,2
1193,220,78,4,here,stay,0,0
1194,220,115,2,here,want,0,3
1195,48,31,2,learn,matter,0,2
1196,48,78,2,learn,stay,0,0
1197,48,115,3,learn,want,0,3
1198,31,78,2,matter,stay,2,0
1199,31,115,2,matter,want,2,3
1200,78,115,2,stay,want,0,3
1201,303,41,2,imagine,leave,3,0
1202,303,63,2,imagine,only,3,4
1203,303,209,2,imagine,rich,3,0
1204,303,180,2,imagine,there,3,0
1205,303,221,3,imagine,up,3,0
1206,303,75,2,imagine,wrong,3,0
1207,41,63,2,leave,only,0,4
1208,41,209,2,leave,rich,0,0
1209,41,180,3,leave,there,0,0
1210,41,221,2,leave,up,0,0
1211,41,75,2,leave,wrong,0,0
1212,63,209,3,only,rich,4,0
1213,63,180,2,only,there,4,0
1214,63,221,3,only,up,4,0
1215,63,75,3,only,wrong,4,0
1216,209,180,2,rich,there,0,0
1217,209,221,2,rich,up,0,0
1218,209,75,2,rich,wrong,0,0
1219,180,75,2,there,wrong,0,0
1220,221,75,2,up,wrong,0,0
1221,11,304,2,care,current,2,0
1222,11,200,2,care,give,2,0
1223,11,274,5,care,power,2,2
1224,11,106,2,care,save,2,0
1225,304,200,2,current,give,0,0
1226,304,274,4,current,power,0,2
1227,304,106,2,current,save,0,0
1228,200,274,4,give,power,0,2
1229,200,106,2,give,save,0,0
1230,274,274,2,power,power,2,2
1231,274,106,4,power,save,2,0
1232,7,305,2,effect,huge,7,0
1233,167,61,6,ask,earth,0,0
1234,167,107,2,ask,idea,0,3
1235,167,245,8,ask,other,0,0
1236,167,209,2,ask,rich,0,0
1237,61,107,2,earth,idea,0,3
1238,61,245,5,earth,other,0,0
1239,61,209,2,earth,rich,0,0
1240,107,245,2,idea,other,3,0
1241,107,209,2,idea,rich,3,0
1242,245,209,2,other,rich,0,0
1243,17,104,3,bro,even,2,0
1244,17,308,2,bro,hard,2,0
1245,17,307,2,bro,laugh,2,0
1246,104,308,3,even,hard,0,0
1247,104,307,2,even,laugh,0,0
1248,308,307,2,hard,laugh,0,0
1249,61,30,2,earth,space,0,0
1250,310,309,2,game,super,2,0
1251,310,117,2,game,world,2,0
1252,309,117,2,super,world,0,0
1253,311,30,2,mile,space,5,0
1254,311,312,2,mile,stuff,5,2
1255,311,248,2,mile,🤣,5,6
1256,30,312,2,space,stuff,0,2
1257,30,248,2,space,🤣,0,6
1258,312,248,2,stuff,🤣,2,6
1259,17,313,3,bro,lose,2,5
1260,17,146,2,bro,real,2,0
1261,313,146,2,lose,real,5,0
1262,163,314,2,reason,’re,3,2
1263,169,176,2,God,Palestine,0,8
1264,169,315,5,God,bless,0,0
1265,169,317,2,God,family,0,0
1266,169,37,7,God,feel,0,0
1267,169,316,2,God,woman,0,0
1268,176,315,2,Palestine,bless,8,0
1269,176,317,2,Palestine,family,8,0
1270,176,37,2,Palestine,feel,8,0
1271,176,316,2,Palestine,woman,8,0
1272,315,317,2,bless,family,0,0
1273,315,37,2,bless,feel,0,0
1274,315,316,2,bless,woman,0,0
1275,317,37,2,family,feel,0,0
1276,317,316,2,family,woman,0,0
1277,37,316,2,feel,woman,0,0
1278,89,59,2,Dios,del,1,1
1279,89,164,2,Dios,es,1,1
1280,89,319,2,Dios,le,1,1
1281,89,136,2,Dios,mar,1,1
1282,89,318,4,Dios,tiene,1,1
1283,59,164,5,del,es,1,1
1284,59,45,5,del,la,1,1
1285,59,319,2,del,le,1,1
1286,59,136,3,del,mar,1,1
1287,59,318,2,del,tiene,1,1
1288,59,157,21,del,y,1,1
1289,164,45,3,es,la,1,1
1290,164,319,3,es,le,1,1
1291,164,136,2,es,mar,1,1
1292,164,318,3,es,tiene,1,1
1293,164,157,8,es,y,1,1
1294,45,319,6,la,le,1,1
1295,45,136,2,la,mar,1,1
1296,45,318,3,la,tiene,1,1
1297,319,136,2,le,mar,1,1
1298,319,318,3,le,tiene,1,1
1299,319,157,7,le,y,1,1
1300,136,318,2,mar,tiene,1,1
1301,136,157,7,mar,y,1,1
1302,318,157,7,tiene,y,1,1
1303,73,224,4,UN,country,0,0
1304,5,148,2,believe,show,5,4
1305,5,12,2,believe,too,5,2
1306,148,12,2,show,too,4,2
1307,73,320,2,UN,control,0,0
1308,73,252,2,UN,literally,0,0
1309,320,224,2,control,country,0,0
1310,320,252,2,control,literally,0,0
1311,320,117,5,control,world,0,0
1312,224,252,2,country,literally,0,0
1313,224,117,3,country,world,0,0
1314,252,117,2,literally,world,0,0
1315,90,87,2,hay,se,1,1
1316,90,157,3,hay,y,1,1
1317,134,188,2,Florida,hit,0,0
1318,134,292,2,Florida,know,0,5
1319,188,292,3,hit,know,0,5
1320,46,321,3,de,esto,1,1
1321,46,135,7,de,las,1,1
1322,67,321,3,en,esto,1,1
1323,67,135,4,en,las,1,1
1324,67,159,2,en,todo,1,1
1325,67,157,5,en,y,1,1
1326,321,135,2,esto,las,1,1
1327,321,159,3,esto,todo,1,1
1328,321,157,7,esto,y,1,1
1329,205,111,2,destroy,eventually,0,0
1330,205,31,2,destroy,matter,0,2
1331,205,54,2,destroy,point,0,0
1332,205,322,2,destroy,s,0,2
1333,111,54,3,eventually,point,0,0
1334,111,322,2,eventually,s,0,2
1335,31,54,2,matter,point,2,0
1336,31,322,2,matter,s,2,2
1337,54,322,2,point,s,0,2
1338,103,324,2,allow,base,2,0
1339,103,201,2,allow,child,2,0
1340,103,323,2,allow,exactly,2,0
1341,103,52,2,allow,well,2,0
1342,103,117,2,allow,world,2,0
1343,324,201,3,base,child,0,0
1344,324,323,2,base,exactly,0,0
1345,324,52,2,base,well,0,0
1346,324,117,2,base,world,0,0
1347,201,323,2,child,exactly,0,0
1348,201,52,2,child,well,0,0
1349,201,117,2,child,world,0,0
1350,323,52,2,exactly,well,0,0
1351,323,117,2,exactly,world,0,0
1352,52,117,4,well,world,0,0
1353,325,98,2,explain,help,4,0
1354,325,30,2,explain,space,4,0
1355,98,30,2,help,space,0,0
1356,220,246,6,here,then,0,0
1357,30,78,2,space,stay,0,0
1358,30,246,2,space,then,0,0
1359,78,246,2,stay,then,0,0
1360,101,253,2,full,micro,0,0
1361,101,243,2,full,plastic,0,0
1362,138,127,2,nada,porque,1,1
1363,305,326,2,huge,issue,0,0
1364,305,231,2,huge,microplastic,0,0
1365,305,118,2,huge,true,0,0
1366,326,231,2,issue,microplastic,0,0
1367,326,118,2,issue,true,0,0
1368,231,118,2,microplastic,true,0,0
1369,327,14,2,e,solution,1,1
1370,79,3,2,Elon,car,1,2
1371,79,67,2,Elon,en,1,1
1372,79,215,2,Elon,😏,1,1
1373,62,3,2,Musk,car,1,2
1374,62,67,2,Musk,en,1,1
1375,62,215,2,Musk,😏,1,1
1376,3,67,2,car,en,2,1
1377,3,215,2,car,😏,2,1
1378,67,215,2,en,😏,1,1
1379,229,319,2,c'est,le,1,1
1380,198,25,2,absolutely,air,0,5
1381,174,86,2,friend,sense,5,0
1382,174,72,2,friend,tell,5,0
1383,174,108,2,friend,try,5,3
1384,86,72,2,sense,tell,0,0
1385,86,108,2,sense,try,0,3
1386,72,108,5,tell,try,0,3
1387,329,266,2,kinda,m,0,2
1388,329,331,2,kinda,now,0,0
1389,329,330,2,kinda,summer,0,0
1390,329,237,2,kinda,tired,0,0
1391,266,331,2,m,now,2,0
1392,266,330,2,m,summer,2,0
1393,266,237,2,m,tired,2,0
1394,331,330,2,now,summer,0,0
1395,331,237,2,now,tired,0,0
1396,330,237,3,summer,tired,0,0
1397,252,332,2,literally,serious,0,0
1398,252,277,2,literally,that,0,0
1399,332,277,2,serious,that,0,0
1400,280,252,2,always,literally,3,0
1401,280,29,2,always,trash,3,2
1402,252,29,2,literally,trash,0,2
1403,3,76,2,car,day,2,0
1404,3,37,2,car,feel,2,0
1405,3,334,6,car,road,2,2
1406,3,333,2,car,throw,2,5
1407,3,29,2,car,trash,2,2
1408,3,189,2,car,whole,2,0
1409,76,37,2,day,feel,0,0
1410,76,334,2,day,road,0,2
1411,76,333,2,day,throw,0,5
1412,76,29,2,day,trash,0,2
1413,76,189,3,day,whole,0,0
1414,37,334,2,feel,road,0,2
1415,37,333,3,feel,throw,0,5
1416,37,29,2,feel,trash,0,2
1417,37,189,2,feel,whole,0,0
1418,334,333,2,road,throw,2,5
1419,334,29,2,road,trash,2,2
1420,334,189,2,road,whole,2,0
1421,333,29,2,throw,trash,5,2
1422,333,189,2,throw,whole,5,0
1423,29,189,2,trash,whole,2,0
1424,130,335,2,let,major,0,0
1425,130,336,3,let,slide,0,4
1426,335,336,2,major,slide,0,4
1427,337,175,2,bug,stand,3,8
1428,17,180,4,bro,there,2,0
1429,17,29,3,bro,trash,2,2
1430,180,12,2,there,too,0,2
1431,180,29,2,there,trash,0,2
1432,12,29,2,too,trash,2,2
1433,96,330,2,cause,summer,0,0
1434,83,219,2,also,clean,4,2
1435,83,340,2,also,forest,4,3
1436,83,266,2,also,m,4,2
1437,83,339,2,also,pick,4,2
1438,219,340,2,clean,forest,2,3
1439,219,266,2,clean,m,2,2
1440,219,339,2,clean,pick,2,2
1441,340,266,2,forest,m,3,2
1442,340,339,2,forest,pick,3,2
1443,266,339,3,m,pick,2,2
1444,290,187,2,back,clock,0,0
1445,290,341,2,back,once,0,0
1446,187,341,2,clock,once,0,0
1447,245,122,2,other,💀,0,2
1448,343,344,2,cut,dry,3,0
1449,343,105,2,cut,ever,3,0
1450,343,342,2,cut,pretty,3,3
1451,343,34,2,cut,seem,3,0
1452,343,10,2,cut,start,3,0
1453,344,105,2,dry,ever,0,0
1454,344,342,2,dry,pretty,0,3
1455,344,34,2,dry,seem,0,0
1456,344,10,2,dry,start,0,0
1457,105,342,2,ever,pretty,0,3
1458,105,34,2,ever,seem,0,0
1459,105,10,2,ever,start,0,0
1460,342,34,2,pretty,seem,3,0
1461,342,10,2,pretty,start,3,0
1462,34,10,2,seem,start,0,0
1463,220,345,2,here,level,0,0
1464,93,149,2,eat,man,0,5
1465,93,243,2,eat,plastic,0,0
1466,93,146,2,eat,real,0,0
1467,93,14,2,eat,solution,0,1
1468,149,243,2,man,plastic,5,0
1469,149,14,2,man,solution,5,1
1470,243,146,2,plastic,real,0,0
1471,243,14,2,plastic,solution,0,1
1472,146,14,2,real,solution,0,1
1473,83,120,3,also,be,4,0
1474,120,231,2,be,microplastic,0,0
1475,120,94,2,be,steak,0,0
1476,231,94,4,microplastic,steak,0,0
1477,346,231,2,bring,microplastic,2,0
1478,347,348,2,account,grow,0,3
1479,347,298,2,account,kind,0,3
1480,347,245,2,account,other,0,0
1481,347,34,2,account,seem,0,0
1482,347,108,2,account,try,0,3
1483,348,298,2,grow,kind,3,3
1484,348,245,2,grow,other,3,0
1485,348,34,2,grow,seem,3,0
1486,348,108,3,grow,try,3,3
1487,298,245,2,kind,other,3,0
1488,298,34,2,kind,seem,3,0
1489,298,108,2,kind,try,3,3
1490,245,34,2,other,seem,0,0
1491,245,108,2,other,try,0,3
1492,34,108,2,seem,try,0,3
1493,64,33,2,actually,bad,0,0
1494,64,191,4,actually,thing,0,0
1495,149,253,2,man,micro,5,0
1496,149,349,15,man,😍,5,5
1497,253,349,6,micro,😍,0,5
1498,349,349,48,😍,😍,5,5
1499,189,117,3,whole,world,0,0
1500,20,104,7,end,even,0,0
1501,20,292,8,end,know,0,5
1502,20,40,2,end,one,0,0
1503,20,117,5,end,world,0,0
1504,104,292,6,even,know,0,5
1505,104,40,2,even,one,0,0
1506,104,117,4,even,world,0,0
1507,292,292,11,know,know,5,5
1508,292,40,4,know,one,5,0
1509,292,117,5,know,world,5,0
1510,40,117,3,one,world,0,0
1511,328,54,2,bc,point,3,0
1512,33,37,5,bad,feel,0,0
1513,120,99,4,be,flower,0,3
1514,38,308,2,%,hard,2,0
1515,38,31,2,%,matter,2,2
1516,38,4,3,%,never,2,0
1517,38,117,5,%,world,2,0
1518,308,31,2,hard,matter,0,2
1519,308,4,2,hard,never,0,0
1520,308,117,2,hard,world,0,0
1521,31,4,2,matter,never,2,0
1522,31,117,2,matter,world,2,0
1523,4,117,3,never,world,0,0
1524,351,37,2,early,feel,0,0
1525,351,75,2,early,wrong,0,0
1526,37,75,3,feel,wrong,0,0
1527,149,331,3,man,now,5,0
1528,149,338,2,man,right,5,2
1529,331,338,11,now,right,0,2
1530,284,249,2,new,turn,2,0
1531,284,248,2,new,🤣,2,6
1532,249,248,2,turn,🤣,0,6
1533,63,248,2,only,🤣,4,6
1534,126,146,4,name,real,2,0
1535,126,322,2,name,s,2,2
1536,146,146,2,real,real,0,0
1537,146,322,4,real,s,0,2
1538,140,143,2,call,hear,0,0
1539,140,130,2,call,let,0,0
1540,143,130,3,hear,let,0,0
1541,353,27,2,job,money,0,0
1542,353,63,2,job,only,0,4
1543,353,352,2,job,speak,0,0
1544,353,210,2,job,use,0,5
1545,27,63,7,money,only,0,4
1546,27,352,2,money,speak,0,0
1547,63,352,2,only,speak,4,0
1548,63,210,3,only,use,4,5
1549,352,210,2,speak,use,0,5
1550,125,145,2,good,old,2,0
1551,125,275,14,good,very,2,0
1552,145,275,2,old,very,0,0
1553,259,289,2,again,big,0,0
1554,259,276,2,again,live,0,0
1555,259,286,2,again,state,0,2
1556,289,276,3,big,live,0,0
1557,289,286,2,big,state,0,2
1558,276,286,3,live,state,0,2
1559,132,174,2,become,friend,0,5
1560,132,125,2,become,good,0,2
1561,174,125,2,friend,good,5,2
1562,182,266,2,last,m,0,2
1563,182,117,3,last,world,0,0
1564,266,117,2,m,world,2,0
1565,215,208,2,😏,😞,1,7
1566,356,357,6,find,🏻,0,5
1567,357,357,37,🏻,🏻,5,5
1568,69,96,2,buy,cause,3,0
1569,69,231,2,buy,microplastic,3,0
1570,69,243,3,buy,plastic,3,0
1571,69,358,2,buy,problem,3,0
1572,69,94,2,buy,steak,3,0
1573,96,231,2,cause,microplastic,0,0
1574,96,243,2,cause,plastic,0,0
1575,96,358,7,cause,problem,0,0
1576,231,243,2,microplastic,plastic,0,0
1577,231,358,2,microplastic,problem,0,0
1578,243,358,3,plastic,problem,0,0
1579,358,94,2,problem,steak,0,0
1580,360,359,3,book,history,0,4
1581,198,338,3,absolutely,right,0,2
1582,198,332,2,absolutely,serious,0,0
