source_word,target_word,weight
happen,watch,2
happen,week,2
laugh,lucky,2
laugh,movie,2
laugh,real,2
laugh,really,2
laugh,tell,2
laugh,turn,2
laugh,watch,2
laugh,week,2
lucky,movie,2
lucky,real,2
lucky,really,2
lucky,tell,2
lucky,turn,2
lucky,watch,2
lucky,week,2
movie,real,2
movie,really,2
movie,tell,2
movie,turn,2
movie,watch,5
movie,week,3
real,really,2
real,tell,2
real,turn,2
real,watch,2
real,week,2
really,tell,2
really,turn,2
really,watch,3
really,week,2
tell,turn,2
tell,watch,2
tell,week,2
turn,watch,2
turn,week,2
watch,week,2
eat,hard,4
eat,lot,2
eat,predict,2
eat,question,2
eat,serious,2
eat,😅,2
hard,lot,5
hard,predict,2
hard,question,2
hard,serious,2
hard,😅,2
lot,predict,2
lot,question,2
lot,serious,3
lot,😅,2
predict,question,2
predict,serious,2
predict,😅,2
question,serious,2
question,😅,2
serious,😅,2
car,next,1
car,😭,1
next,😭,1
age,cycle,2
age,earth,4
age,ice,22
cycle,earth,7
cycle,ice,2
earth,ice,4
argument,care,1
argument,climate,3
argument,dead,1
argument,entire,1
argument,future,1
argument,generation,1
argument,then,2
argument,’m,1
care,climate,2
care,dead,1
care,entire,1
care,future,1
care,generation,1
care,then,2
care,’m,1
climate,dead,1
climate,entire,1
climate,future,1
climate,generation,1
climate,then,16
climate,’m,1
dead,entire,1
dead,future,1
dead,generation,1
dead,then,1
dead,’m,1
entire,future,1
entire,generation,1
entire,then,1
entire,’m,1
future,generation,1
future,then,1
future,’m,5
generation,then,1
generation,’m,1
then,’m,1
corporation,corporation,4
corporation,country,8
corporation,mega,8
corporation,own,9
corporation,pollute,9
country,mega,4
country,own,4
country,pollute,4
mega,own,4
mega,pollute,4
own,pollute,4
America,buy,1
America,house,1
buy,house,3
again,before,1
again,happen,5
again,mean,1
before,mean,1
happen,happen,2
happen,mean,2
course,r,1
US,bad,1
US,history,1
US,president,1
US,teacher,1
US,tell,1
bad,history,1
bad,president,2
bad,teacher,2
bad,tell,3
history,president,1
history,teacher,1
history,tell,1
president,teacher,2
president,tell,2
teacher,tell,4
adult,bro,1
adult,climate,2
adult,clock,2
adult,reach,1
bro,climate,2
bro,clock,2
bro,reach,1
climate,even,4
climate,reach,1
clock,even,2
clock,reach,1
even,reach,1
argument,nuclear,1
argument,only,1
argument,people,1
nuclear,only,1
nuclear,people,3
bad,feel,3
bad,idk,1
bad,use,4
bad,well,1
bad,word,1
country,feel,2
country,idk,1
country,know,1
country,use,5
country,well,1
country,word,1
feel,idk,1
feel,know,1
feel,use,2
feel,word,1
idk,know,1
idk,use,1
idk,well,1
idk,word,1
know,use,8
know,well,1
know,word,1
use,well,2
use,word,1
well,word,2
climate,know,7
industry,maybe,2
industry,oil,3
industry,power,2
industry,though,2
industry,wait,2
maybe,oil,2
maybe,power,2
maybe,though,2
maybe,wait,2
oil,power,2
oil,though,2
oil,wait,2
power,though,2
power,wait,2
though,wait,2
little,see,2
little,snow,1
see,snow,7
side,use,1
side,water,2
use,water,8
die,eat,2
die,flower,2
die,grow,2
die,natural,2
die,want,3
eat,flower,2
eat,grow,2
eat,natural,2
eat,there,2
eat,want,2
flower,grow,6
flower,natural,2
flower,there,2
flower,want,2
grow,natural,6
grow,there,2
grow,want,2
natural,there,2
natural,want,2
there,want,2
die,die,3
die,live,4
earth,live,2
big,close,4
big,fun,4
big,last,4
big,other,4
big,side,4
big,sigh,4
big,start,8
big,storm,4
close,fun,4
close,last,5
close,other,5
close,see,4
close,side,4
close,sigh,4
close,start,8
close,storm,4
fun,last,4
fun,other,4
fun,see,4
fun,side,4
fun,sigh,4
fun,start,8
fun,storm,4
last,other,4
last,side,4
last,sigh,4
last,start,8
last,storm,4
other,side,7
other,sigh,4
other,start,8
other,storm,4
see,side,5
see,sigh,4
see,start,8
see,storm,4
side,sigh,4
side,start,8
side,storm,4
sigh,start,8
sigh,storm,4
start,storm,8
amount,compare,4
amount,contribute,4
amount,corporation,4
amount,only,4
amount,plane,4
amount,vehicle,4
compare,contribute,4
compare,corporation,4
compare,only,4
compare,plane,4
compare,vehicle,4
contribute,corporation,4
contribute,only,4
contribute,plane,4
contribute,vehicle,4
corporation,only,4
corporation,plane,4
corporation,vehicle,4
only,plane,4
only,vehicle,4
plane,vehicle,4
cold,u,1
cold,🙏,1
u,🙏,1
again,again,3
again,then,14
happen,then,5
then,then,18
also,bc,2
also,consider,1
also,fail,1
also,field,1
also,most,1
bc,consider,1
bc,fail,1
bc,field,1
bc,most,1
consider,fail,1
consider,field,1
consider,most,1
fail,field,1
fail,most,1
field,most,2
beach,beautiful,1
beach,want,1
beautiful,want,1
grass,like,2
grass,see,5
grass,snake,2
like,see,2
like,snake,4
see,snake,2
also,country,3
also,energy,2
also,mention,2
also,other,3
also,plan,1
country,energy,6
country,mention,1
country,more,3
country,plan,1
energy,energy,3
energy,mention,2
energy,more,8
energy,other,3
energy,plan,2
mention,more,1
mention,other,1
mention,plan,1
more,other,2
more,plan,1
other,plan,1
God,matter,1
God,no,1
contribute,contribute,1
contribute,country,4
contribute,maybe,2
contribute,much,2
contribute,poor,2
contribute,send,2
contribute,there,2
country,maybe,2
country,much,3
country,poor,8
country,send,2
country,there,5
maybe,much,1
maybe,poor,1
maybe,send,1
maybe,there,1
much,poor,2
much,send,5
much,there,1
poor,send,1
poor,there,1
send,there,1
people,poor,8
poor,rich,4
be,bring,1
be,climate,4
be,try,1
bring,climate,3
bring,try,1
climate,try,3
come,first,7
come,make,2
come,more,1
come,need,2
come,protect,1
come,put,1
come,then,2
first,make,2
first,more,2
first,need,3
first,protect,1
first,put,5
first,then,2
make,more,5
make,need,5
make,protect,1
make,put,2
make,then,7
more,need,11
more,protect,1
more,put,8
more,then,6
need,protect,2
need,put,1
need,then,6
protect,put,2
protect,then,1
put,then,2
end,tell,1
know,tell,2
tell,world,1
buy,gas,1
buy,really,1
gas,really,1
global,warming,21
die,uk,3
kid,system,2
kid,tired,2
kid,understand,2
kid,’m,3
system,tired,2
system,understand,2
system,’m,2
tired,understand,2
tired,’m,3
understand,’m,2
buy,real,2
buy,tree,5
real,tree,5
cold,day,6
cold,hot,4
day,day,3
day,hot,7
enough,future,1
enough,hard,1
enough,m,1
enough,pick,1
enough,scared,1
enough,thing,2
enough,trash,1
future,hard,1
future,m,1
future,pick,1
future,scared,1
future,thing,1
future,trash,1
hard,m,1
hard,pick,1
hard,scared,1
hard,thing,2
hard,trash,1
m,scared,3
m,thing,1
m,trash,1
pick,scared,1
pick,thing,1
pick,trash,1
scared,thing,1
scared,trash,1
thing,trash,1
Trump,again,1
Trump,even,1
Trump,imagine,2
Trump,take,1
again,even,1
again,imagine,1
again,take,2
even,imagine,3
even,take,2
imagine,take,2
clean,lawn,2
clean,need,3
lawn,need,2
Trump,happen,1
Trump,laugh,1
even,point,2
be,comment,1
be,good,2
be,listen,1
be,much,3
comment,good,1
comment,listen,1
comment,much,1
good,listen,1
good,much,9
listen,much,1
bad,buy,2
bad,let,2
bad,m,2
bad,plane,2
bad,private,2
bad,want,4
buy,guy,2
buy,let,2
buy,m,2
buy,plane,2
buy,private,2
buy,use,4
buy,want,2
guy,let,2
guy,m,2
guy,plane,2
guy,private,2
guy,use,3
guy,want,2
let,m,2
let,plane,2
let,private,2
let,use,5
let,want,2
m,plane,2
m,private,2
m,use,2
m,want,3
plane,private,2
plane,use,2
plane,want,2
private,use,2
private,want,2
use,want,7
come,drink,1
come,water,2
clear,know,3
clear,learn,2
clear,lot,2
clear,seem,2
clear,solution,2
clear,think,5
know,learn,2
know,lot,2
know,seem,3
know,solution,2
know,think,7
learn,lot,2
learn,seem,2
learn,solution,2
learn,think,5
lot,seem,2
lot,solution,2
lot,think,8
seem,solution,2
seem,think,4
solution,think,4
even,predict,1
even,weather,2
even,year,8
predict,weather,2
predict,year,1
weather,year,5
be,city,2
be,major,2
be,need,6
be,ocean,2
be,plant,2
be,water,3
city,major,2
city,need,2
city,ocean,2
city,plant,2
city,water,2
major,need,2
major,ocean,2
major,plant,2
major,water,2
need,ocean,2
need,plant,5
need,water,3
ocean,plant,4
ocean,water,6
plant,water,2
all,bc,2
all,bee,2
all,bug,2
all,cool,2
all,fly,2
all,idea,2
all,idk,2
all,like,2
all,look,2
all,place,2
all,wanna,2
all,want,2
bc,bee,4
bc,bug,4
bc,cool,2
bc,fly,3
bc,idea,2
bc,idk,4
bc,like,4
bc,look,2
bc,place,2
bc,wanna,2
bc,want,2
bee,bug,5
bee,cool,2
bee,fly,2
bee,idea,2
bee,idk,4
bee,like,4
bee,look,2
bee,place,2
bee,wanna,2
bee,want,3
bug,cool,2
bug,fly,2
bug,idea,3
bug,idk,4
bug,like,9
bug,look,2
bug,place,2
bug,wanna,3
bug,want,4
cool,fly,2
cool,idea,2
cool,idk,2
cool,like,2
cool,look,8
cool,place,2
cool,wanna,2
cool,want,2
fly,idea,2
fly,idk,2
fly,like,2
fly,look,2
fly,place,2
fly,wanna,2
fly,want,2
idea,idk,2
idea,like,2
idea,place,2
idea,wanna,2
idea,want,2
idk,like,4
idk,look,2
idk,place,2
idk,wanna,2
idk,want,2
like,look,3
like,place,2
like,wanna,2
like,want,2
look,place,2
look,wanna,2
look,want,4
place,wanna,2
place,want,6
wanna,want,2
actually,argument,1
actually,great,1
actually,imagine,1
actually,point,1
actually,though,1
argument,great,1
argument,imagine,1
argument,point,1
argument,though,1
great,imagine,1
great,point,1
great,though,1
imagine,point,1
imagine,though,1
point,though,1
America,get,1
America,new,1
America,world,2
get,new,1
new,world,1
instead,need,2
instead,new,1
need,new,2
area,flood,1
area,hold,1
flood,hold,1
age,head,1
age,right,1
age,tell,4
head,ice,1
head,right,1
head,tell,1
ice,right,1
ice,tell,3
right,tell,1
action,mean,2
action,pay,2
mean,pay,2
clean,even,2
clean,experience,2
clean,garden,2
clean,😩,2
clean,🙏,2
even,experience,2
even,garden,2
even,😩,2
even,🙏,2
experience,garden,2
experience,😩,2
experience,🙏,4
garden,😩,2
garden,🙏,2
😩,🙏,2
environment,guy,1
environment,imagine,1
environment,less,1
environment,many,1
guy,imagine,1
guy,less,1
imagine,less,1
imagine,many,1
less,many,1
get,oil,8
get,rich,3
oil,rich,2
believe,clock,2
believe,lol,4
climate,lol,4
clock,lol,1
clock,people,1
lol,people,3
Europe,Spain,5
fr,garden,1
fr,leave,2
fr,let,1
garden,leave,1
garden,let,1
leave,let,2
be,forever,1
climate,forever,4
insect,snake,1
insect,talk,1
snake,talk,1
also,oil,2
also,rich,2
get,mention,1
mention,oil,1
mention,rich,1
more,more,6
more,space,4
more,take,6
more,warm,2
space,space,1
space,take,4
space,warm,2
space,water,4
take,take,7
take,warm,2
take,water,5
warm,water,2
water,water,8
South,experience,1
South,now,1
South,right,1
South,✨,1
South,️,1
South,🙏,1
experience,now,2
experience,right,1
experience,✨,1
experience,️,1
now,✨,3
now,️,6
now,🙏,1
right,✨,1
right,️,5
right,🙏,5
✨,️,1
✨,🙏,1
️,🙏,7
find,life,1
find,way,5
life,way,1
revolution,win,1
be,clean,1
be,great,3
be,kind,3
be,plastic,2
clean,great,1
clean,kind,1
clean,plastic,1
great,kind,1
great,need,2
great,plastic,1
kind,need,1
kind,plastic,1
need,plastic,2
UK,still,3
UK,winter,4
UK,🥶,3
still,winter,2
still,🥶,3
winter,🥶,2
buy,enough,2
buy,few,1
buy,get,1
buy,money,3
buy,plant,2
enough,enough,1
enough,few,2
enough,get,3
enough,house,2
enough,money,2
enough,plant,3
enough,tree,3
few,get,5
few,house,1
few,money,1
few,plant,1
get,house,2
get,plant,3
get,tree,6
house,money,1
house,plant,2
house,tree,11
money,plant,1
money,tree,5
plant,tree,10
billionaire,jet,4
billionaire,now,4
billionaire,private,4
billionaire,try,4
jet,now,4
jet,private,6
jet,try,4
now,private,4
now,try,6
private,try,4
especially,hate,1
especially,insect,1
especially,want,1
hate,insect,1
hate,want,1
insect,want,3
already,end,2
already,give,3
already,wait,3
end,give,3
end,wait,2
give,wait,2
bad,climate,2
bad,even,2
bad,season,1
climate,get,7
climate,season,1
even,get,4
even,season,2
get,season,1
base,seem,1
child,seem,2
climate,use,3
away,feel,1
away,much,1
away,teacher,4
away,throw,4
away,use,3
feel,much,3
feel,teacher,2
much,teacher,1
much,throw,1
much,use,4
teacher,throw,1
teacher,use,2
throw,use,2
fail,planet,1
fail,school,1
fail,think,1
fail,’m,1
planet,school,1
planet,think,10
planet,’m,9
school,think,1
school,’m,5
think,’m,7
climate,guy,2
climate,issue,3
climate,leave,7
climate,low,1
climate,natural,14
cycle,guy,1
cycle,issue,1
cycle,leave,1
cycle,low,1
cycle,natural,2
cycle,then,1
guy,issue,1
guy,leave,3
guy,low,1
guy,natural,1
guy,then,2
issue,leave,1
issue,low,1
issue,natural,1
issue,then,1
leave,low,1
leave,natural,1
leave,then,1
low,natural,1
low,then,1
natural,then,1
cold,get,5
cold,play,1
cold,see,1
cold,summer,2
cold,time,1
cold,winter,13
get,hot,6
get,play,2
get,summer,2
get,time,7
get,winter,6
hot,play,1
hot,see,1
hot,summer,3
hot,time,2
hot,winter,1
play,see,1
play,summer,2
play,time,1
play,winter,1
see,summer,2
see,time,5
see,winter,1
summer,summer,1
summer,time,2
summer,winter,6
time,winter,1
become,fuel,2
become,make,1
become,money,1
become,now,1
become,right,1
end,fuel,3
end,make,5
end,money,1
end,now,5
end,right,1
fuel,fuel,3
fuel,make,4
fuel,money,3
fuel,now,2
fuel,right,5
make,money,4
money,now,3
money,right,2
cost,hold,1
cost,more,2
cost,wait,1
cost,🤣,2
hold,more,3
hold,wait,1
hold,🤣,4
more,wait,5
more,🤣,2
wait,🤣,2
🤣,🤣,21
book,ever,1
book,love,2
ever,love,2
energy,m,1
energy,nuclear,8
m,nuclear,1
care,corporation,1
care,get,2
care,wish,1
corporation,get,2
corporation,wish,1
get,wish,1
cold,still,4
happen,let,1
happen,think,11
let,really,1
let,think,2
fast,happy,2
fast,talk,4
fast,thank,9
happy,talk,2
happy,thank,2
talk,thank,4
give,kinda,1
give,seem,1
kinda,seem,1
ask,buy,1
ask,happen,2
ask,house,1
ask,new,1
ask,now,1
buy,happen,1
buy,new,1
buy,now,2
happen,house,1
happen,new,1
happen,now,3
house,new,4
house,now,1
new,now,1
climate,cost,1
climate,product,1
climate,really,1
cost,product,1
cost,really,1
product,really,1
US,all,1
US,get,3
US,try,1
all,get,2
all,try,1
get,try,4
c,c,2
c,think,3
least,post,1
bc,climate,2
bc,extremely,2
bc,fall,2
bc,good,3
bc,hot,2
climate,extremely,2
climate,fall,2
climate,hot,4
extremely,fall,2
extremely,good,2
extremely,hot,2
fall,good,2
fall,hot,2
good,hot,2
clean,climate,1
clean,important,1
clean,oil,2
clean,protect,2
clean,run,2
clean,time,1
clean,today,1
climate,important,1
climate,oil,1
climate,protect,1
climate,run,8
climate,time,2
climate,today,2
important,oil,1
important,protect,1
important,run,2
important,time,2
important,today,1
oil,protect,2
oil,run,3
oil,time,1
oil,today,1
protect,run,2
protect,time,1
protect,today,1
run,run,1
run,time,2
run,today,2
time,today,2
extinction,know,2
extinction,night,2
extinction,sleep,2
know,night,2
know,sleep,2
night,sleep,5
cry,dad,1
cry,level,1
cry,make,6
dad,level,1
dad,make,1
level,make,4
fail,human,2
spend,waste,1
here,lucky,1
here,tree,1
here,u,1
here,uk,1
here,’m,2
lucky,put,1
lucky,tree,1
lucky,u,1
lucky,uk,1
lucky,up,1
lucky,’m,1
put,tree,2
put,u,1
put,uk,1
put,’m,2
tree,u,1
tree,uk,1
tree,up,3
tree,’m,1
u,uk,1
u,up,1
u,’m,1
uk,up,1
uk,’m,1
up,’m,1
last,least,2
last,make,6
least,make,5
least,year,2
make,year,10
love,other,1
love,people,2
love,probably,1
love,side,2
love,though,1
love,view,4
other,probably,1
other,though,1
other,view,1
people,probably,2
people,side,1
people,though,1
people,view,3
probably,side,1
probably,though,1
probably,view,1
side,though,1
side,view,1
though,view,1
always,find,2
always,planet,1
always,survive,1
always,way,2
find,planet,1
find,survive,2
planet,survive,1
planet,way,1
survive,way,2
climate,end,1
climate,now,1
climate,global,15
climate,keep,3
climate,love,4
climate,wait,2
climate,warming,12
global,keep,2
global,love,1
global,name,1
global,wait,1
keep,keep,2
keep,name,2
keep,wait,2
keep,warming,2
love,name,2
love,wait,1
love,warming,1
name,wait,1
name,warming,1
wait,warming,1
also,nuclear,1
also,power,1
also,research,1
nuclear,power,6
nuclear,research,1
power,research,1
anymore,bad,2
anymore,be,2
anymore,get,3
anymore,point,3
bad,be,2
bad,point,2
be,get,4
be,point,2
get,point,4
%,blame,2
%,carbon,8
%,company,2
%,emission,10
%,instead,2
%,make,4
%,poor,2
%,year,2
blame,carbon,2
blame,company,3
blame,emission,3
blame,instead,2
blame,make,2
blame,poor,2
blame,year,5
carbon,company,3
carbon,emission,7
carbon,instead,2
carbon,make,2
carbon,poor,2
carbon,year,2
company,emission,5
company,instead,2
company,make,7
company,poor,3
company,year,4
emission,instead,2
emission,make,2
emission,poor,3
emission,year,2
instead,make,3
instead,poor,2
instead,year,3
make,poor,5
poor,year,2
call,climate,2
call,global,1
call,warming,1
bear,crazy,1
bear,lifetime,1
bear,probably,1
bear,think,1
bear,time,1
crazy,lifetime,1
crazy,polar,1
crazy,probably,1
crazy,think,3
crazy,time,1
lifetime,polar,1
lifetime,probably,1
lifetime,think,9
lifetime,time,1
polar,probably,1
polar,think,1
polar,time,1
probably,think,1
probably,time,3
think,time,4
come,know,2
care,mean,1
buy,cut,1
buy,waste,1
cut,tree,20
cut,waste,2
tree,waste,2
Europe,Europe,3
Europe,last,5
Europe,make,4
Europe,people,4
Europe,sense,4
Europe,think,5
last,people,3
last,sense,4
last,think,3
make,think,14
people,sense,4
sense,think,5
idea,long,1
idea,very,1
long,very,1
definitely,find,1
definitely,literally,1
definitely,project,1
definitely,want,1
definitely,way,1
find,literally,1
find,project,1
find,want,2
literally,want,2
literally,way,1
project,want,1
project,way,2
want,way,1
bad,build,2
bad,company,1
bad,house,4
bad,still,1
build,company,2
build,house,10
build,still,2
company,house,1
company,still,3
company,want,2
house,still,2
house,want,5
still,want,1
end,let,3
end,plan,2
end,stop,3
end,year,3
even,let,2
even,make,5
even,plan,2
even,stop,3
know,let,2
know,plan,2
know,stop,2
know,year,4
let,make,3
let,plan,2
let,stop,2
let,year,2
make,plan,2
make,stop,4
plan,stop,2
plan,year,4
stop,year,8
climate,planet,4
clock,earth,4
clock,leave,7
clock,planet,4
earth,leave,5
earth,planet,7
leave,planet,4
also,climate,6
also,today,1
also,year,1
climate,see,3
climate,year,9
see,today,1
see,year,3
today,year,8
energy,free,2
energy,get,3
energy,government,3
energy,instead,2
energy,release,2
energy,research,3
energy,well,2
energy,😁,2
free,get,2
free,government,2
free,instead,2
free,release,2
free,research,2
free,well,2
free,😁,2
get,government,2
get,instead,2
get,release,3
get,research,2
get,😁,2
government,instead,2
government,release,2
government,research,2
government,well,3
government,😁,2
instead,release,2
instead,research,2
instead,well,2
instead,😁,2
release,research,2
release,well,2
release,😁,2
research,well,2
research,😁,2
well,😁,2
mean,news,2
mean,research,3
news,research,2
cool,cycle,5
cool,due,1
cool,earth,3
cool,fast,2
cool,get,3
cool,hit,1
cool,kinda,1
cool,maybe,2
cool,other,1
cool,point,1
cool,ready,1
cool,really,3
cool,warm,6
cycle,due,1
cycle,fast,2
cycle,get,1
cycle,hit,1
cycle,kinda,1
cycle,maybe,2
cycle,other,3
cycle,point,1
cycle,ready,1
cycle,really,1
cycle,warm,5
due,earth,1
due,fast,2
due,get,1
due,hit,1
due,kinda,1
due,maybe,2
due,other,1
due,point,1
due,ready,1
due,really,1
due,warm,1
earth,fast,2
earth,hit,1
earth,kinda,1
earth,maybe,2
earth,point,6
earth,ready,1
earth,really,1
earth,warm,4
fast,fast,1
fast,get,7
fast,hit,2
fast,kinda,2
fast,maybe,4
fast,other,2
fast,point,2
fast,ready,2
fast,really,2
fast,warm,2
get,hit,1
get,kinda,1
get,maybe,2
get,other,3
get,ready,2
get,really,2
get,warm,1
hit,kinda,1
hit,maybe,2
hit,other,1
hit,point,1
hit,ready,1
hit,really,1
hit,warm,1
kinda,maybe,2
kinda,other,1
kinda,point,1
kinda,ready,1
kinda,really,1
kinda,warm,1
maybe,maybe,1
maybe,other,2
maybe,point,2
maybe,ready,2
maybe,really,2
maybe,warm,2
other,point,1
other,ready,1
other,really,3
other,warm,1
point,ready,1
point,really,1
point,warm,1
ready,really,1
ready,warm,1
really,warm,1
climate,come,1
climate,country,3
climate,many,5
climate,speak,1
