aweme_id,cid,create_time,text,reply_comment_total
7286557451015425313,7287013472340067077,2023-10-07,O God please save them,1
7288021537909787937,7362668625017979654,2024-04-28,nossa que edição realista,1
7292036111130430750,7292733606090408746,2023-10-22,"Yeah, I left a message for that guy to call me, but he never did. Maybe I should call him Monday morning again",1
7292036111130430750,7292038924175721259,2023-10-20,God bless. You and your family are in our prayers,1
7293469706407677214,7293500020230210350,2023-10-24,And there’s still a hundred+ fema trailers off piper rd. within 10 miles of them sitting unused for over a year,1
7293469706407677214,7293603096470651691,2023-10-24,dude you're making waves! you could help so many others too!,1
7282609593287593248,7287216655288943402,2023-10-07,I'm praying for you..,1
7282609593287593248,7289831362483847982,2023-10-14,that's Japan 2011,1
7277963002773556522,7277963350278751022,2023-09-12,🔥🔥🔥🔥,1
7277963002773556522,7278084110864827178,2023-09-13,💯💯💯🔥🔥🔥,1
7277963002773556522,7298779481707447083,2023-11-07,Tokyo is so cute and your son 🥰,1
7277963002773556522,7280984555208360734,2023-09-20,My dog looks exactly like her,1
7277963002773556522,7280201064673592107,2023-09-18,Your little twin 🥰,1
7277963002773556522,7278814371580363562,2023-09-15,Aww Teach them young🥰,1
7277963002773556522,7278129235102024494,2023-09-13,Wow that’s awesome your son can walk the dog and the dog is so calm walking!!!,1
7277963002773556522,7278106575469232942,2023-09-13,☺️best friends I love 💗 this jay put him on a T-shirt I will buy,1
7277963002773556522,7278102486309225262,2023-09-13,Honey is lighter to me that Tokyo. Your little man is so handsome he would fit in with my two little grand boys. 💙💙,1
7277963002773556522,7278102113190871854,2023-09-13,😍😍😍,1
7277963002773556522,7278071331928113963,2023-09-13,🥰🥰🥰🥰,1
7282609593287593248,7299234726563644203,2023-11-09,This is Montana not Florida.,1
7277963002773556522,7278023010945549099,2023-09-12,🥰 Is that his friend Honey?,1
7279445468688567598,7279676854650946350,2023-09-17,😂😂🤣 she like dad love out the way I’m trying to go see my peeps 🤭,1
7279835249553476896,7280214344138343198,2023-09-18,I live in Florida also and I haven't heard anything about this 😕,1
7279835249553476896,7279924829631808299,2023-09-18,prayers,1
7279835249553476896,7279910929616159530,2023-09-17,GOD BLESS 🙌 🙏 ❤️FOR ALL,1
7280736939672718634,7280810649202066218,2023-09-20,Bro what the cop say 😂,1
7280736939672718634,7280755022824489774,2023-09-20,needs more attention 😐@GavinAdcockMusic,1
7280736939672718634,7281402496547013418,2023-09-22,@I love my gf,1
7276844029503868206,7284301851821605675,2023-09-29,😂😂😂,1
7277216107105307950,7278456175606989598,2023-09-14,🤣😂🤣,1
7276844029503868206,7287627108527833899,2023-10-08,😂😂😂,1
7271643255589080362,7271717889584595742,2023-08-26,Growing up in St.Pete/Tampa… Tropical Storms are literally just storms. “Hurricane days” from school weren’t unless cat 2 min. Reno need for alarm.,1
7273620466760305963,7273653872332243755,2023-09-01,wowee wow wow 👍😎,1
7271643255589080362,7271651062691529514,2023-08-26,Something about them “i” storms tho 😳,1
7274413941835681070,7274421307827274538,2023-09-03,DeSantis was trying to fid his white gogo boots,1
7273270653707390241,7279512387668476715,2023-09-16,"how long of a warning is possible for tsunamis? like where exactly do they form, out in the deep ocean or closer in??",1
7273270653707390241,7274997002529325867,2023-09-04,"This alarm always makes my skin crawl, just so eerie",1
7273191672803101994,7273802785250001707,2023-09-01,The White House loves getting these moronic questions or they would continue to call on questions from him,1
7273620466760305963,7273680951178822443,2023-09-01,I think my jaw locked in it’s gyat position.,1
7271643255589080362,7271686788871586591,2023-08-26,Been here ten years Tampa gets super lucky let’s hope it stays that way!,1
7273191672803101994,7273551680414401322,2023-08-31,Is that all this guy does? Read questions that Fox writes and asks them at every briefing?,1
7274413941835681070,7274419397572920106,2023-09-03,"That’s gotta sting! “We’re gonna take care of Florida”, implying Rhonda can’t do that",1
7273191672803101994,7273458948728144683,2023-08-31,It's also EASIER TO RESPOND TO A CONTIGUOUS STATE THAN IT IS SOMEWHERE OUT IN THE MIDDLE OF THE OCEAN,1
7272389824391269674,7272663524068000555,2023-08-29,"Battery’s and water, that’s it. Hurricanes are no joke. I’ve been thru two horrific ones. It’s like a war zone.",1
7272535297378766123,7273452373803582250,2023-08-31,call your local pool guys for info i could of said that would happen if you drain it 1 inch below returns your fine dont drain all the way,1
7272535297378766123,7275934932408812330,2023-09-07,My grandma drains her pool every year if it’s green and you have to take the plug at the bottom immediately to release the ground water,1
7272535297378766123,7273341247784141614,2023-08-31,ive drained my pool multiple times and thankfully this has never happened to me 😩 probably bc i live in a dry place,1
7272535297378766123,7389365625357009710,2024-07-08,There is a valve in the bottom of the drain that prevents it from floating.,1
7272389824391269674,7272719986494014254,2023-08-29,"Was here I'm Cape Coral during Ian. After that hurricanes sudden turn I will never trust the news. Praying we don't get anything, my house still isn'-",1
7271643255589080362,7271769625158746922,2023-08-27,Think we’re good here in central Florida. Most of these storms do nothing and the damn thunderstorms are stronger,1
7272389824391269674,7272621652990690090,2023-08-29,You didn’t tag him?,1
7272071106490600747,7272467926316958510,2023-08-28,"as someone who DOES live on the panhandle, i still say im not scared til waffle house closes lol",1
7276844029503868206,7277258424014127915,2023-09-10,Lmao 😂😂😂😂😂she still cute tho period💕 do her😭😭😭😭,1
7276844029503868206,7288334392765924139,2023-10-10,😂😂😂🥰,1
7271643255589080362,7271725577228403498,2023-08-26,"St Pete here, will only be a tropical storm or cat 1 at most. We don't even blink at that",1
7271051377613212971,7271233919352865541,2023-08-25,Hurricane Idalia will retired and replacement will release,1
