aweme_id,cid,create_time,text,reply_comment_total
7145493259815603461,7146730052326916870,2022-09-24,LOVE THIS WOMAN,3
7145640089220222254,7145653474193933102,2022-09-21,Let talk about Miami not making ANY changes with the infrastructure to withstand flooding but they'll still build multi million dollar buildings,3
7143344050417077509,7143399169112736517,2022-09-15,je suis de tout coeur avec toi j'ai perdu ma maison en 2019 je sais se que sa fait 🥺,3
7146396688104590634,7146429826608956202,2022-09-23,My dad said in the 70's some people thought the new barcodes were the mark of the beast 😂,3
7145640089220222254,7145642439616348970,2022-09-21,It’s crazy to me people still don’t wanna take global warming serious. Mother Nature is SCREAMINGGGGG at us.,3
7143344050417077509,7143682245727175429,2022-09-15,C’est le Nouveau Centre de Balnéothérapie avec jacuzzi ?,3
7156301698414284037,7180675477949481754,2022-12-24,love that speech but all that throwing soup onto van gogh's painting was completely unnecessary 😭 she couldve chosen a different way 😭😭,3
7143344050417077509,7143982175746294534,2022-09-16,перекрыть воду не вариант,3
7157857554817748230,7163667942147769094,2022-11-08,انا والله كنت لسا عندي امتحان عن تغير المناخ,3
7145493259815603461,7146666835013059333,2022-09-23,W joe rogan,3
7144904794828737838,7145065994112090886,2022-09-19,"I had an argument years ago with an American who insisted that I was mistaken about my home’s latitude being 59 degrees north. It’s 49, not 59!",3
7146396688104590634,7147140342419489578,2022-09-25,and round and round we go,3
7155879504114715910,7155880549575803691,2022-10-18,"So, yeah 😁",3
7156922485236157701,7156949944368055045,2022-10-21,Le emissioni non vengono fermate ne tantomeno diminuite siccome l'elettricità viene fatta bruciando combustibile e in più usano batterie...,3
7155879504114715910,7155881471969526533,2022-10-18,Am still in shock why they still don't understand our continent🥺,2
7148609970748198190,7152793662375609131,2022-10-10,It only sounds crazy when you say it all together like that.,2
7146396688104590634,7146596142159495979,2022-09-23,This is an excellent example of how prophesies are fulfilled multiple times in escalating levels of precision!,2
7154097477094870318,7159710233727992581,2022-10-28,"Quando eu morava em Sergipe, e faltava luz no meu povoado, o céu era banhado de estrelas! Mas desde que eu me mudei para Santos só vejo a Lua e umas e",2
7154097477094870318,7154791266130199302,2022-10-15,mds quero ir pra roça dnv,2
7148609970748198190,7148846836357579563,2022-09-29,I heard a comet is going to dry up the Euphrates river!,2
7144904794828737838,7158629629292446507,2022-10-26,Edmonton 13 degrees? I can tell you haven’t been there in the winter 😂,2
7144904794828737838,7145066199910630150,2022-09-19,"How can you compare oceanic climate of Dublin to Edmonton, Canada which is continental? Even without gulf stream, it will be warmer",2
7144573582440484122,7458972296326906632,2025-01-12,ฝั่งเอียง เป็นที่ดินของใคร ถ้า ของเราเรา เข้าหาเขาถ้าที่เขาเขาหาเรามากเกินแต่เขาก็ยัง อยู่ใน ผืนที่เขาอยู่ทำอะไรไม่ได้ ตามความจริงแล้วรถไถเข้าไม่ถึงกำแพงหรอก จะเว้นเป็นเมตร,2
7148609970748198190,7154024356804231978,2022-10-13,no man may know the day or the hour,2
7148436887957540102,7148542910999413510,2022-09-28,crying in the bathroom sold separately 😅😅😅,2
7154097477094870318,7154299267200156418,2022-10-14,bro i didn’t know you could stain the air with lights,2
7154097477094870318,7154160250953384746,2022-10-14,the stars used to be so visible at night by my old house. now they built a factory miles away that lights the whole sky for the town at night💔,2
7149420236008115457,7149711081535390469,2022-10-02,Hahahah getting Drew & NAS vibes,2
7148436887957540102,7148512010563502853,2022-09-28,"don't worry about big corporations polluting, they give a bunch of money and now they're ✨ carbon neutral ✨",2
7154373264914009350,7183445115691975430,2022-12-31,and their response is... vandalism?,2
7145493259815603461,7146772192713655082,2022-09-24,Joe isn't allowed to talk about this one. puppet master says no! 😅 Banks wouldn't give 30 year loans ocean side if they were worried yall,2
7147939302440291627,7148501423273378602,2022-09-28,For the people who are kids who are scared who don’t know what to do for one humanity is going to be okay we have to act now before it’s to late,2
7147939302440291627,7151438106960724741,2022-10-06,Why …. We are litterely too young…..,2
7147939302440291627,7148017058411545345,2022-09-27,oh so if we dont die immediately then i wanna change it,2
7147939302440291627,7148134941413917482,2022-09-27,how long is the clock???,2
7147939302440291627,7148085545234514693,2022-09-27,"fr someone said ""I'm going to build an arc"" 💀",2
7153721007835008298,7155801344208864026,2022-10-18,I see no graphite,2
7153721007835008298,7165046760078967557,2022-11-12,et la plouf il le lâche... Il va retourner sur la Lune avant la fusée SLS mdr 🤣,2
7149420236008115457,7149421954658796289,2022-10-01,NAS daily rn 👁👄👁,2
7151033928864795909,7151064418037596955,2022-10-05,She can report in any place and in any condition😂,2
7152250702553779462,7152911271493796609,2022-10-10,I FOUND ONE ON MY NIGHT STAND YESTERDAY INFRONT OF MY CLOCK AND I ALMOST TOUCHED IT 😭😭,2
7152250702553779462,7152763999305990918,2022-10-10,One of these flew straight into my eye,2
7157857554817748230,7163609151104860930,2022-11-08,جميل جدا,2
7152250702553779462,7152606968422433541,2022-10-09,I thought they were out to get me,2
7152250702553779462,7152639238118507270,2022-10-09,THEY ARE ACTUALLY EVERYWHERE 😭😭,2
7152250702553779462,7152714744549589766,2022-10-10,yeah living in vancouver rn is not fun,2
7152250702553779462,7152741307990508294,2022-10-10,i leave my window open and they fly in every time,2
7152250702553779462,7152610210598208261,2022-10-09,bro there was fuckikg 4 in my room tdy,2
7156922485236157701,7156947964850094853,2022-10-21,però il 53 è comunque in ritardo,2
7143344050417077509,7161210774798369541,2022-11-02,"Já mám takový tušení, že by ten hajzl neměl mít tolik vody a hlavně by neměl bublat-",2
7151033928864795909,7151043231447024430,2022-10-05,Love this woman 💚❤️🧡💗❤️,2
7153242827323919659,7154241178073416449,2022-10-14,YOUR SO LUCKY CAN I JOIN?,2
7151033928864795909,7151087183520760622,2022-10-05,"This is so sad, how can we keep the government accountable?",2
